norek,kdrek,ket,jenis,nilai,nocabang,namacabang
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,185546,143,SMP Kanisius Wonosari
1348,5.1.1.02,Iuran BPJS Kesehatan,36,259123,143,SMP Kanisius Wonosari
812,212.001,Titipan Dana Kesehatan,17,280650,143,SMP Kanisius Wonosari
1371,212.002,Titipan SP,47,450000,143,SMP Kanisius Wonosari
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,2575000,143,SMP Kanisius Wonosari
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5846369,143,SMP Kanisius Wonosari
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6380080,143,SMP Kanisius Wonosari
815,211.006,Titipan Dana Sosial (IDS),35,5000,101,TK Kanisius Baleharjo
818,211.009,Titipan Dana BPJS Kesehatan,35,22165,101,TK Kanisius Baleharjo
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,43761,101,TK Kanisius Baleharjo
816,211.007,Titipan Iuran YADAPEN,35,47749,101,TK Kanisius Baleharjo
812,212.001,Titipan Dana Kesehatan,35,65112,101,TK Kanisius Baleharjo
1362,5.1.1.01,Iuran Pensiun Yadapen,36,82475,101,TK Kanisius Baleharjo
1348,5.1.1.02,Iuran BPJS Kesehatan,36,88658,101,TK Kanisius Baleharjo
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,92773,101,TK Kanisius Baleharjo
1376,211.003.09,Titipan Dana Kegiatan,47,200000,101,TK Kanisius Baleharjo
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,101,TK Kanisius Baleharjo
1371,212.002,Titipan SP,47,2007778,101,TK Kanisius Baleharjo
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2640487,101,TK Kanisius Baleharjo
815,211.006,Titipan Dana Sosial (IDS),35,2500,108,TK Kanisius Bandung I
1371,212.002,Titipan SP,47,200000,108,TK Kanisius Bandung I
1376,211.003.09,Titipan Dana Kegiatan,47,250000,108,TK Kanisius Bandung I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500000,108,TK Kanisius Bandung I
815,211.006,Titipan Dana Sosial (IDS),35,17500,132,TK Kanisius Demangan Baru
818,211.009,Titipan Dana BPJS Kesehatan,35,47095,132,TK Kanisius Demangan Baru
1385,211.003.20,Titipan Lain-Lain,47,60000,132,TK Kanisius Demangan Baru
816,211.007,Titipan Iuran YADAPEN,35,91435,132,TK Kanisius Demangan Baru
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,99720,132,TK Kanisius Demangan Baru
812,212.001,Titipan Dana Kesehatan,35,124683,132,TK Kanisius Demangan Baru
1362,5.1.1.01,Iuran Pensiun Yadapen,36,157932,132,TK Kanisius Demangan Baru
1348,5.1.1.02,Iuran BPJS Kesehatan,36,188378,132,TK Kanisius Demangan Baru
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,211406,132,TK Kanisius Demangan Baru
1376,211.003.09,Titipan Dana Kegiatan,47,250000,132,TK Kanisius Demangan Baru
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1250000,132,TK Kanisius Demangan Baru
1371,212.002,Titipan SP,47,1636112,132,TK Kanisius Demangan Baru
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1883000,132,TK Kanisius Demangan Baru
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,2800065,132,TK Kanisius Demangan Baru
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,3008268,132,TK Kanisius Demangan Baru
1385,211.003.20,Titipan Lain-Lain,47,20000,89,TK Kanisius Immaculata Ganjuran
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,44329,89,TK Kanisius Immaculata Ganjuran
818,211.009,Titipan Dana BPJS Kesehatan,35,45393,89,TK Kanisius Immaculata Ganjuran
816,211.007,Titipan Iuran YADAPEN,35,52539,89,TK Kanisius Immaculata Ganjuran
812,212.001,Titipan Dana Kesehatan,35,71643,89,TK Kanisius Immaculata Ganjuran
1362,5.1.1.01,Iuran Pensiun Yadapen,36,90748,89,TK Kanisius Immaculata Ganjuran
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,93978,89,TK Kanisius Immaculata Ganjuran
1348,5.1.1.02,Iuran BPJS Kesehatan,36,181571,89,TK Kanisius Immaculata Ganjuran
1376,211.003.09,Titipan Dana Kegiatan,47,250000,89,TK Kanisius Immaculata Ganjuran
1371,212.002,Titipan SP,47,250000,89,TK Kanisius Immaculata Ganjuran
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300091,89,TK Kanisius Immaculata Ganjuran
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,89,TK Kanisius Immaculata Ganjuran
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2933113,89,TK Kanisius Immaculata Ganjuran
815,211.006,Titipan Dana Sosial (IDS),35,12500,130,TK Kanisius Indriya Bhakti Sengkan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,46320,130,TK Kanisius Indriya Bhakti Sengkan
818,211.009,Titipan Dana BPJS Kesehatan,35,48090,130,TK Kanisius Indriya Bhakti Sengkan
816,211.007,Titipan Iuran YADAPEN,35,60914,130,TK Kanisius Indriya Bhakti Sengkan
812,212.001,Titipan Dana Kesehatan,35,83064,130,TK Kanisius Indriya Bhakti Sengkan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,98197,130,TK Kanisius Indriya Bhakti Sengkan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,105214,130,TK Kanisius Indriya Bhakti Sengkan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,192359,130,TK Kanisius Indriya Bhakti Sengkan
1371,212.002,Titipan SP,47,200000,130,TK Kanisius Indriya Bhakti Sengkan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,130,TK Kanisius Indriya Bhakti Sengkan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,3388828,130,TK Kanisius Indriya Bhakti Sengkan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5550060,130,TK Kanisius Indriya Bhakti Sengkan
815,211.006,Titipan Dana Sosial (IDS),35,2500,122,TK Kanisius Jetis Depok
816,211.007,Titipan Iuran YADAPEN,35,44333,122,TK Kanisius Jetis Depok
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,46320,122,TK Kanisius Jetis Depok
812,212.001,Titipan Dana Kesehatan,35,60453,122,TK Kanisius Jetis Depok
1362,5.1.1.01,Iuran Pensiun Yadapen,36,76574,122,TK Kanisius Jetis Depok
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,98197,122,TK Kanisius Jetis Depok
1371,212.002,Titipan SP,47,200000,122,TK Kanisius Jetis Depok
1376,211.003.09,Titipan Dana Kegiatan,47,250000,122,TK Kanisius Jetis Depok
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2485106,122,TK Kanisius Jetis Depok
815,211.006,Titipan Dana Sosial (IDS),35,7500,134,TK Kanisius Kadirojo
818,211.009,Titipan Dana BPJS Kesehatan,35,23160,134,TK Kanisius Kadirojo
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,49860,134,TK Kanisius Kadirojo
816,211.007,Titipan Iuran YADAPEN,35,52539,134,TK Kanisius Kadirojo
812,212.001,Titipan Dana Kesehatan,35,71643,134,TK Kanisius Kadirojo
1362,5.1.1.01,Iuran Pensiun Yadapen,36,90748,134,TK Kanisius Kadirojo
1348,5.1.1.02,Iuran BPJS Kesehatan,36,92639,134,TK Kanisius Kadirojo
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,105703,134,TK Kanisius Kadirojo
1376,211.003.09,Titipan Dana Kegiatan,47,250000,134,TK Kanisius Kadirojo
1371,212.002,Titipan SP,47,1496388,134,TK Kanisius Kadirojo
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2933102,134,TK Kanisius Kadirojo
815,211.006,Titipan Dana Sosial (IDS),35,10000,136,TK Kanisius Kalasan
818,211.009,Titipan Dana BPJS Kesehatan,35,24930,136,TK Kanisius Kalasan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,92640,136,TK Kanisius Kalasan
816,211.007,Titipan Iuran YADAPEN,35,96872,136,TK Kanisius Kalasan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,99720,136,TK Kanisius Kalasan
812,212.001,Titipan Dana Kesehatan,35,132096,136,TK Kanisius Kalasan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,167322,136,TK Kanisius Kalasan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,196394,136,TK Kanisius Kalasan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,136,TK Kanisius Kalasan
1371,212.002,Titipan SP,47,575000,136,TK Kanisius Kalasan
1385,211.003.20,Titipan Lain-Lain,47,1387000,136,TK Kanisius Kalasan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5318238,136,TK Kanisius Kalasan
815,211.006,Titipan Dana Sosial (IDS),35,2500,104,TK Kanisius Kaliwuluh
1376,211.003.09,Titipan Dana Kegiatan,47,200000,104,TK Kanisius Kaliwuluh
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1425000,104,TK Kanisius Kaliwuluh
815,211.006,Titipan Dana Sosial (IDS),35,7500,76,TK Kanisius Kintelan
1376,211.003.09,Titipan Dana Kegiatan,47,200000,76,TK Kanisius Kintelan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,650000,76,TK Kanisius Kintelan
1371,212.002,Titipan SP,47,920000,76,TK Kanisius Kintelan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,76,TK Kanisius Kintelan
815,211.006,Titipan Dana Sosial (IDS),35,10000,120,TK Kanisius Klepu
1376,211.003.09,Titipan Dana Kegiatan,47,250000,120,TK Kanisius Klepu
1371,212.002,Titipan SP,47,720834,120,TK Kanisius Klepu
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,2975000,120,TK Kanisius Klepu
815,211.006,Titipan Dana Sosial (IDS),35,5000,78,TK Kanisius Kotabaru
818,211.009,Titipan Dana BPJS Kesehatan,35,24930,78,TK Kanisius Kotabaru
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,49860,78,TK Kanisius Kotabaru
816,211.007,Titipan Iuran YADAPEN,35,52539,78,TK Kanisius Kotabaru
812,212.001,Titipan Dana Kesehatan,35,71643,78,TK Kanisius Kotabaru
1362,5.1.1.01,Iuran Pensiun Yadapen,36,90748,78,TK Kanisius Kotabaru
1348,5.1.1.02,Iuran BPJS Kesehatan,36,99720,78,TK Kanisius Kotabaru
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,105703,78,TK Kanisius Kotabaru
1371,212.002,Titipan SP,47,720834,78,TK Kanisius Kotabaru
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,78,TK Kanisius Kotabaru
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2858172,78,TK Kanisius Kotabaru
818,211.009,Titipan Dana BPJS Kesehatan,35,24930,80,TK Kanisius Kumendaman
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,49860,80,TK Kanisius Kumendaman
816,211.007,Titipan Iuran YADAPEN,35,52539,80,TK Kanisius Kumendaman
812,212.001,Titipan Dana Kesehatan,35,71643,80,TK Kanisius Kumendaman
1362,5.1.1.01,Iuran Pensiun Yadapen,36,90748,80,TK Kanisius Kumendaman
1348,5.1.1.02,Iuran BPJS Kesehatan,36,99720,80,TK Kanisius Kumendaman
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,105703,80,TK Kanisius Kumendaman
1376,211.003.09,Titipan Dana Kegiatan,47,250000,80,TK Kanisius Kumendaman
1371,212.002,Titipan SP,47,405556,80,TK Kanisius Kumendaman
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,80,TK Kanisius Kumendaman
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2858172,80,TK Kanisius Kumendaman
815,211.006,Titipan Dana Sosial (IDS),35,5000,127,TK Kanisius Minggir
1371,212.002,Titipan SP,47,165000,127,TK Kanisius Minggir
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500000,127,TK Kanisius Minggir
815,211.006,Titipan Dana Sosial (IDS),35,5000,82,TK Kanisius Notoyudan
818,211.009,Titipan Dana BPJS Kesehatan,35,24930,82,TK Kanisius Notoyudan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,99720,82,TK Kanisius Notoyudan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,82,TK Kanisius Notoyudan
1371,212.002,Titipan SP,47,315000,82,TK Kanisius Notoyudan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500030,82,TK Kanisius Notoyudan
815,211.006,Titipan Dana Sosial (IDS),35,5000,125,TK Kanisius Pingitan
1371,212.002,Titipan SP,47,150000,125,TK Kanisius Pingitan
1376,211.003.09,Titipan Dana Kegiatan,47,200000,125,TK Kanisius Pingitan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,125,TK Kanisius Pingitan
815,211.006,Titipan Dana Sosial (IDS),35,2500,113,TK Kanisius Promasan
1376,211.003.09,Titipan Dana Kegiatan,47,200000,113,TK Kanisius Promasan
1371,212.002,Titipan SP,47,285278,113,TK Kanisius Promasan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1425000,113,TK Kanisius Promasan
815,211.006,Titipan Dana Sosial (IDS),35,7500,100,TK Kanisius Pulutan I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,100000,100,TK Kanisius Pulutan I
1362,5.1.1.01,Iuran Pensiun Yadapen,36,172079,100,TK Kanisius Pulutan I
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,185546,100,TK Kanisius Pulutan I
1348,5.1.1.02,Iuran BPJS Kesehatan,36,262566,100,TK Kanisius Pulutan I
1376,211.003.09,Titipan Dana Kegiatan,47,300000,100,TK Kanisius Pulutan I
1371,212.002,Titipan SP,47,560000,100,TK Kanisius Pulutan I
815,211.006,Titipan Dana Sosial (IDS),35,2500,92,TK Kanisius Pusporini Pijenan
818,211.009,Titipan Dana BPJS Kesehatan,35,23160,92,TK Kanisius Pusporini Pijenan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,92639,92,TK Kanisius Pusporini Pijenan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,92,TK Kanisius Pusporini Pijenan
1371,212.002,Titipan SP,47,260000,92,TK Kanisius Pusporini Pijenan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500060,92,TK Kanisius Pusporini Pijenan
815,211.006,Titipan Dana Sosial (IDS),35,2500,98,TK Kanisius Santa Agnes Beji
1376,211.003.09,Titipan Dana Kegiatan,47,200000,98,TK Kanisius Santa Agnes Beji
1371,212.002,Titipan SP,47,250000,98,TK Kanisius Santa Agnes Beji
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500000,98,TK Kanisius Santa Agnes Beji
815,211.006,Titipan Dana Sosial (IDS),35,7500,96,TK Kanisius Sorowajan
818,211.009,Titipan Dana BPJS Kesehatan,35,45325,96,TK Kanisius Sorowajan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,82666,96,TK Kanisius Sorowajan
816,211.007,Titipan Iuran YADAPEN,35,102004,96,TK Kanisius Sorowajan
812,212.001,Titipan Dana Kesehatan,35,139095,96,TK Kanisius Sorowajan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,175252,96,TK Kanisius Sorowajan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,176187,96,TK Kanisius Sorowajan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,181297,96,TK Kanisius Sorowajan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,96,TK Kanisius Sorowajan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,96,TK Kanisius Sorowajan
1371,212.002,Titipan SP,47,2302500,96,TK Kanisius Sorowajan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5551590,96,TK Kanisius Sorowajan
815,211.006,Titipan Dana Sosial (IDS),35,5000,138,TK Kanisius Totogan
818,211.009,Titipan Dana BPJS Kesehatan,35,23160,138,TK Kanisius Totogan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,40020,138,TK Kanisius Totogan
816,211.007,Titipan Iuran YADAPEN,35,44333,138,TK Kanisius Totogan
812,212.001,Titipan Dana Kesehatan,35,60453,138,TK Kanisius Totogan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,76574,138,TK Kanisius Totogan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,84842,138,TK Kanisius Totogan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,92639,138,TK Kanisius Totogan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,138,TK Kanisius Totogan
1371,212.002,Titipan SP,47,1101388,138,TK Kanisius Totogan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400060,138,TK Kanisius Totogan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2560106,138,TK Kanisius Totogan
815,211.006,Titipan Dana Sosial (IDS),35,2500,117,TK Kanisius Wates
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500000,117,TK Kanisius Wates
815,211.006,Titipan Dana Sosial (IDS),35,10000,84,TK Kanisius Wirobrajan
818,211.009,Titipan Dana BPJS Kesehatan,35,23160,84,TK Kanisius Wirobrajan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,92639,84,TK Kanisius Wirobrajan
812,212.001,Titipan Dana Kesehatan,35,131575,84,TK Kanisius Wirobrajan
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,175000,84,TK Kanisius Wirobrajan
1371,212.002,Titipan SP,47,2613334,84,TK Kanisius Wirobrajan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4200060,84,TK Kanisius Wirobrajan
815,211.006,Titipan Dana Sosial (IDS),35,7500,115,TK Maria Mater Dei Bonoharjo
1376,211.003.09,Titipan Dana Kegiatan,47,200000,115,TK Maria Mater Dei Bonoharjo
1371,212.002,Titipan SP,47,325000,115,TK Maria Mater Dei Bonoharjo
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,2850000,115,TK Maria Mater Dei Bonoharjo
