norek,kdrek,ket,jenis,nilai,nocabang,namacabang
1362,5.1.1.01,Iuran Pensiun Yadapen,36,90748,89,TK Kanisius Immaculata Ganjuran
818,211.009,Titipan Dana BPJS Kesehatan,35,44444,89,TK Kanisius Immaculata Ganjuran
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,46320,89,TK Kanisius Immaculata Ganjuran
1376,211.003.09,Titipan Dana Kegiatan,47,250000,89,TK Kanisius Immaculata Ganjuran
812,212.001,Titipan Dana Kesehatan,35,71643,89,TK Kanisius Immaculata Ganjuran
816,211.007,Titipan Iuran YADAPEN,35,52539,89,TK Kanisius Immaculata Ganjuran
1385,211.003.20,Titipan Lain-Lain,47,20000,89,TK Kanisius Immaculata Ganjuran
1371,212.002,Titipan SP,47,250000,89,TK Kanisius Immaculata Ganjuran
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,3388889,130,TK Kanisius Indriya Bhakti Sengkan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6950095,130,TK Kanisius Indriya Bhakti Sengkan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,181145,130,TK Kanisius Indriya Bhakti Sengkan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,98197,130,TK Kanisius Indriya Bhakti Sengkan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,105214,130,TK Kanisius Indriya Bhakti Sengkan
818,211.009,Titipan Dana BPJS Kesehatan,35,45286,130,TK Kanisius Indriya Bhakti Sengkan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,46320,130,TK Kanisius Indriya Bhakti Sengkan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,130,TK Kanisius Indriya Bhakti Sengkan
812,212.001,Titipan Dana Kesehatan,35,83064,130,TK Kanisius Indriya Bhakti Sengkan
816,211.007,Titipan Iuran YADAPEN,35,60914,130,TK Kanisius Indriya Bhakti Sengkan
1371,212.002,Titipan SP,47,200000,130,TK Kanisius Indriya Bhakti Sengkan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2485106,122,TK Kanisius Jetis Depok
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,98197,122,TK Kanisius Jetis Depok
1362,5.1.1.01,Iuran Pensiun Yadapen,36,76574,122,TK Kanisius Jetis Depok
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,46320,122,TK Kanisius Jetis Depok
1376,211.003.09,Titipan Dana Kegiatan,47,250000,122,TK Kanisius Jetis Depok
812,212.001,Titipan Dana Kesehatan,35,60453,122,TK Kanisius Jetis Depok
816,211.007,Titipan Iuran YADAPEN,35,44333,122,TK Kanisius Jetis Depok
1371,212.002,Titipan SP,47,200000,122,TK Kanisius Jetis Depok
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2933137,134,TK Kanisius Kadirojoo
1348,5.1.1.02,Iuran BPJS Kesehatan,36,86381,134,TK Kanisius Kadirojoo
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,105703,134,TK Kanisius Kadirojoo
1362,5.1.1.01,Iuran Pensiun Yadapen,36,90748,134,TK Kanisius Kadirojoo
818,211.009,Titipan Dana BPJS Kesehatan,35,21595,134,TK Kanisius Kadirojoo
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,49860,134,TK Kanisius Kadirojoo
1376,211.003.09,Titipan Dana Kegiatan,47,250000,134,TK Kanisius Kadirojoo
812,212.001,Titipan Dana Kesehatan,35,71643,134,TK Kanisius Kadirojoo
816,211.007,Titipan Iuran YADAPEN,35,52539,134,TK Kanisius Kadirojoo
1371,212.002,Titipan SP,47,1496388,134,TK Kanisius Kadirojoo
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5318256,136,TK Kanisius Kalasan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,92991,136,TK Kanisius Kalasan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,196394,136,TK Kanisius Kalasan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,167322,136,TK Kanisius Kalasan
818,211.009,Titipan Dana BPJS Kesehatan,35,23248,136,TK Kanisius Kalasan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,92640,136,TK Kanisius Kalasan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,136,TK Kanisius Kalasan
812,212.001,Titipan Dana Kesehatan,35,132096,136,TK Kanisius Kalasan
816,211.007,Titipan Iuran YADAPEN,35,96872,136,TK Kanisius Kalasan
1385,211.003.20,Titipan Lain-Lain,47,1387000,136,TK Kanisius Kalasan
1371,212.002,Titipan SP,47,575000,136,TK Kanisius Kalasan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1425000,104,TK Kanisius Kaliwuluh
1376,211.003.09,Titipan Dana Kegiatan,47,200000,104,TK Kanisius Kaliwuluh
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,2050000,76,TK Kanisius Kintelan
1376,211.003.09,Titipan Dana Kegiatan,47,200000,76,TK Kanisius Kintelan
1371,212.002,Titipan SP,47,920000,76,TK Kanisius Kintelan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,2975000,120,TK Kanisius Klepu
1376,211.003.09,Titipan Dana Kegiatan,47,250000,120,TK Kanisius Klepu
1371,212.002,Titipan SP,47,720834,120,TK Kanisius Klepu
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2858190,78,TK Kanisius Kotabaru
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,78,TK Kanisius Kotabaru
1348,5.1.1.02,Iuran BPJS Kesehatan,36,92991,78,TK Kanisius Kotabaru
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,105703,78,TK Kanisius Kotabaru
1362,5.1.1.01,Iuran Pensiun Yadapen,36,90748,78,TK Kanisius Kotabaru
818,211.009,Titipan Dana BPJS Kesehatan,35,23248,78,TK Kanisius Kotabaru
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,49860,78,TK Kanisius Kotabaru
1376,211.003.09,Titipan Dana Kegiatan,47,200000,78,TK Kanisius Kotabaru
812,212.001,Titipan Dana Kesehatan,35,71643,78,TK Kanisius Kotabaru
816,211.007,Titipan Iuran YADAPEN,35,52539,78,TK Kanisius Kotabaru
1371,212.002,Titipan SP,47,720834,78,TK Kanisius Kotabaru
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2858190,80,TK Kanisius Kumendaman
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,80,TK Kanisius Kumendaman
1348,5.1.1.02,Iuran BPJS Kesehatan,36,92991,80,TK Kanisius Kumendaman
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,105703,80,TK Kanisius Kumendaman
1362,5.1.1.01,Iuran Pensiun Yadapen,36,90748,80,TK Kanisius Kumendaman
818,211.009,Titipan Dana BPJS Kesehatan,35,23248,80,TK Kanisius Kumendaman
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,49860,80,TK Kanisius Kumendaman
1376,211.003.09,Titipan Dana Kegiatan,47,250000,80,TK Kanisius Kumendaman
812,212.001,Titipan Dana Kesehatan,35,71643,80,TK Kanisius Kumendaman
816,211.007,Titipan Iuran YADAPEN,35,52539,80,TK Kanisius Kumendaman
1371,212.002,Titipan SP,47,200000,80,TK Kanisius Kumendaman
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500000,127,TK Kanisius Minggir
1376,211.003.09,Titipan Dana Kegiatan,47,250000,127,TK Kanisius Minggir
1371,212.002,Titipan SP,47,165000,127,TK Kanisius Minggir
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500048,82,TK Kanisius Notoyudan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,92991,82,TK Kanisius Notoyudan
818,211.009,Titipan Dana BPJS Kesehatan,35,23248,82,TK Kanisius Notoyudan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,82,TK Kanisius Notoyudan
1371,212.002,Titipan SP,47,450000,82,TK Kanisius Notoyudan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,200000,111,TK Kanisius Pelem Dukuh
1376,211.003.09,Titipan Dana Kegiatan,47,250000,111,TK Kanisius Pelem Dukuh
812,212.001,Titipan Dana Kesehatan,35,263150,111,TK Kanisius Pelem Dukuh
1371,212.002,Titipan SP,47,470000,111,TK Kanisius Pelem Dukuh
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,125,TK Kanisius Pingitan
1376,211.003.09,Titipan Dana Kegiatan,47,200000,125,TK Kanisius Pingitan
1371,212.002,Titipan SP,47,150000,125,TK Kanisius Pingitan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1425000,113,TK Kanisius Promasan
1376,211.003.09,Titipan Dana Kegiatan,47,200000,113,TK Kanisius Promasan
1371,212.002,Titipan SP,47,285278,113,TK Kanisius Promasan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,100000,100,TK Kanisius Pulutan I
1376,211.003.09,Titipan Dana Kegiatan,47,300000,100,TK Kanisius Pulutan I
1371,212.002,Titipan SP,47,560000,100,TK Kanisius Pulutan I
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500095,92,TK Kanisius Pusporini Pijenan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,86381,92,TK Kanisius Pusporini Pijenan
818,211.009,Titipan Dana BPJS Kesehatan,35,21595,92,TK Kanisius Pusporini Pijenan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,92,TK Kanisius Pusporini Pijenan
1371,212.002,Titipan SP,47,260000,92,TK Kanisius Pusporini Pijenan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500000,98,TK Kanisius Santa Agnes Beji
1376,211.003.09,Titipan Dana Kegiatan,47,200000,98,TK Kanisius Santa Agnes Beji
1371,212.002,Titipan SP,47,350000,98,TK Kanisius Santa Agnes Beji
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5551596,96,TK Kanisius Sorowajan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400000,96,TK Kanisius Sorowajan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,174125,96,TK Kanisius Sorowajan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,175252,96,TK Kanisius Sorowajan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,176187,96,TK Kanisius Sorowajan
818,211.009,Titipan Dana BPJS Kesehatan,35,43531,96,TK Kanisius Sorowajan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,82666,96,TK Kanisius Sorowajan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,96,TK Kanisius Sorowajan
812,212.001,Titipan Dana Kesehatan,35,139095,96,TK Kanisius Sorowajan
816,211.007,Titipan Iuran YADAPEN,35,102004,96,TK Kanisius Sorowajan
1371,212.002,Titipan SP,47,2302500,96,TK Kanisius Sorowajan
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2560106,138,TK Kanisius Totogan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1400095,138,TK Kanisius Totogan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,86381,138,TK Kanisius Totogan
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,84842,138,TK Kanisius Totogan
1362,5.1.1.01,Iuran Pensiun Yadapen,36,76574,138,TK Kanisius Totogan
818,211.009,Titipan Dana BPJS Kesehatan,35,21595,138,TK Kanisius Totogan
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,40020,138,TK Kanisius Totogan
1376,211.003.09,Titipan Dana Kegiatan,47,250000,138,TK Kanisius Totogan
812,212.001,Titipan Dana Kesehatan,35,60453,138,TK Kanisius Totogan
816,211.007,Titipan Iuran YADAPEN,35,44333,138,TK Kanisius Totogan
1371,212.002,Titipan SP,47,1101388,138,TK Kanisius Totogan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1500000,117,TK Kanisius Wates
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4550095,84,TK Kanisius Wirobrajan
1348,5.1.1.02,Iuran BPJS Kesehatan,36,86381,84,TK Kanisius Wirobrajan
812,212.001,Titipan Dana Kesehatan,35,284745,84,TK Kanisius Wirobrajan
1371,212.002,Titipan SP,47,4430834,84,TK Kanisius Wirobrajan
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,2850000,115,TK Maria Mater Dei Bonoharjo
1376,211.003.09,Titipan Dana Kegiatan,47,200000,115,TK Maria Mater Dei Bonoharjo
1371,212.002,Titipan SP,47,475000,115,TK Maria Mater Dei Bonoharjo
