norek,kdrek,ket,jenis,nilai,nocabang,namacabang
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2183350,56,SD Kanisius Pati
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1600000,56,SD Kanisius Pati
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1400000,56,SD Kanisius Pati
1362,5.1.1.01,Iuran Pensiun Yadapen,36,1180526,56,SD Kanisius Pati
1348,5.1.1.02,Iuran BPJS Kesehatan,36,899441,56,SD Kanisius Pati
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,1207128,56,SD Kanisius Pati
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,569400,56,SD Kanisius Pati
816,211.007,Titipan Iuran YADAPEN,35,683469,56,SD Kanisius Pati
818,211.009,Titipan Dana BPJS Kesehatan,35,224860,56,SD Kanisius Pati
812,212.001,Titipan Dana Kesehatan,17,80000,56,SD Kanisius Pati
1371,212.002,Titipan SP,47,3891700,56,SD Kanisius Pati
812,212.001,Titipan Dana Kesehatan,35,931995,56,SD Kanisius Pati
817,211.008,Titipan Top Up Yadapen,47,700000,56,SD Kanisius Pati
1377,212.003,Titipan Tabungan Tangkas ,47,1350000,56,SD Kanisius Pati
1385,211.003.20,Titipan Lain - lain,47,100000,56,SD Kanisius Pati
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,26461656,57,SMP Kanisius Kudus
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6587000,57,SMP Kanisius Kudus
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,57,SMP Kanisius Kudus
1362,5.1.1.01,Iuran Pensiun Yadapen,36,832550,57,SMP Kanisius Kudus
1348,5.1.1.02,Iuran BPJS Kesehatan,36,818522,57,SMP Kanisius Kudus
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,837702,57,SMP Kanisius Kudus
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,395143,57,SMP Kanisius Kudus
816,211.007,Titipan Iuran YADAPEN,35,482008,57,SMP Kanisius Kudus
818,211.009,Titipan Dana BPJS Kesehatan,35,204630,57,SMP Kanisius Kudus
1371,212.002,Titipan SP,47,2491700,57,SMP Kanisius Kudus
812,212.001,Titipan Dana Kesehatan,35,657275,57,SMP Kanisius Kudus
817,211.008,Titipan Top Up Yadapen,47,400000,57,SMP Kanisius Kudus
1377,212.003,Titipan Tabungan Tangkas ,47,350000,57,SMP Kanisius Kudus
1385,211.003.20,Titipan Lain - lain,47,100000,57,SMP Kanisius Kudus
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,19645951,58,SMA Kanisius Kudus
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1739200,58,SMA Kanisius Kudus
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6587000,58,SMA Kanisius Kudus
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,58,SMA Kanisius Kudus
1362,5.1.1.01,Iuran Pensiun Yadapen,36,659575,58,SMA Kanisius Kudus
1348,5.1.1.02,Iuran BPJS Kesehatan,36,605632,58,SMA Kanisius Kudus
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,747012,58,SMA Kanisius Kudus
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,352366,58,SMA Kanisius Kudus
816,211.007,Titipan Iuran YADAPEN,35,381862,58,SMA Kanisius Kudus
818,211.009,Titipan Dana BPJS Kesehatan,35,151407,58,SMA Kanisius Kudus
1371,212.002,Titipan SP,47,1786700,58,SMA Kanisius Kudus
812,212.001,Titipan Dana Kesehatan,35,520716,58,SMA Kanisius Kudus
817,211.008,Titipan Top Up Yadapen,47,350000,58,SMA Kanisius Kudus
1385,211.003.20,Titipan Lain - lain,47,100000,58,SMA Kanisius Kudus
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,17763048,59,SMP Kanisius Pati
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4834000,59,SMP Kanisius Pati
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1400000,59,SMP Kanisius Pati
1362,5.1.1.01,Iuran Pensiun Yadapen,36,530942,59,SMP Kanisius Pati
1348,5.1.1.02,Iuran BPJS Kesehatan,36,350764,59,SMP Kanisius Pati
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,557136,59,SMP Kanisius Pati
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,262800,59,SMP Kanisius Pati
816,211.007,Titipan Iuran YADAPEN,35,307392,59,SMP Kanisius Pati
818,211.009,Titipan Dana BPJS Kesehatan,35,87691,59,SMP Kanisius Pati
812,212.001,Titipan Dana Kesehatan,35,419165,59,SMP Kanisius Pati
817,211.008,Titipan Top Up Yadapen,47,50000,59,SMP Kanisius Pati
1377,212.003,Titipan Tabungan Tangkas ,47,150000,59,SMP Kanisius Pati
1385,211.003.20,Titipan Lain - lain,47,100000,59,SMP Kanisius Pati
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,26122564,60,SMA Kanisius Pati
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,3309388,60,SMA Kanisius Pati
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1720000,60,SMA Kanisius Pati
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,60,SMA Kanisius Pati
1362,5.1.1.01,Iuran Pensiun Yadapen,36,936757,60,SMA Kanisius Pati
1348,5.1.1.02,Iuran BPJS Kesehatan,36,888660,60,SMA Kanisius Pati
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,835704,60,SMA Kanisius Pati
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,394200,60,SMA Kanisius Pati
816,211.007,Titipan Iuran YADAPEN,35,542342,60,SMA Kanisius Pati
818,211.009,Titipan Dana BPJS Kesehatan,35,222165,60,SMA Kanisius Pati
1371,212.002,Titipan SP,47,5906700,60,SMA Kanisius Pati
812,212.001,Titipan Dana Kesehatan,35,739545,60,SMA Kanisius Pati
817,211.008,Titipan Top Up Yadapen,47,150000,60,SMA Kanisius Pati
1377,212.003,Titipan Tabungan Tangkas ,47,350000,60,SMA Kanisius Pati
1385,211.003.20,Titipan Lain - lain,47,100000,60,SMA Kanisius Pati
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,9455610,61,SMP Kanisius Juwana
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1927200,61,SMP Kanisius Juwana
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,8527000,61,SMP Kanisius Juwana
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,61,SMP Kanisius Juwana
1362,5.1.1.01,Iuran Pensiun Yadapen,36,349757,61,SMP Kanisius Juwana
1348,5.1.1.02,Iuran BPJS Kesehatan,36,292376,61,SMP Kanisius Juwana
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,371424,61,SMP Kanisius Juwana
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,175200,61,SMP Kanisius Juwana
816,211.007,Titipan Iuran YADAPEN,35,202493,61,SMP Kanisius Juwana
818,211.009,Titipan Dana BPJS Kesehatan,35,73094,61,SMP Kanisius Juwana
1371,212.002,Titipan SP,47,1806600,61,SMP Kanisius Juwana
812,212.001,Titipan Dana Kesehatan,35,276123,61,SMP Kanisius Juwana
817,211.008,Titipan Top Up Yadapen,47,300000,61,SMP Kanisius Juwana
1385,211.003.20,Titipan Lain - lain,47,100000,61,SMP Kanisius Juwana
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,8423523,188,SD Kanisius Girisonta
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2152798,188,SD Kanisius Girisonta
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,7950000,188,SD Kanisius Girisonta
1362,5.1.1.01,Iuran Pensiun Yadapen,36,329882,188,SD Kanisius Girisonta
1348,5.1.1.02,Iuran BPJS Kesehatan,36,519370,188,SD Kanisius Girisonta
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,433661,188,SD Kanisius Girisonta
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,204558,188,SD Kanisius Girisonta
816,211.007,Titipan Iuran YADAPEN,35,190987,188,SD Kanisius Girisonta
818,211.009,Titipan Dana BPJS Kesehatan,35,129843,188,SD Kanisius Girisonta
1371,212.002,Titipan SP,47,2258300,188,SD Kanisius Girisonta
812,212.001,Titipan Dana Kesehatan,35,260433,188,SD Kanisius Girisonta
817,211.008,Titipan Top Up Yadapen,47,100000,188,SD Kanisius Girisonta
1377,212.003,Titipan Tabungan Tangkas ,47,100000,188,SD Kanisius Girisonta
1385,211.003.20,Titipan Lain - lain,47,1035000,188,SD Kanisius Girisonta

