norek,kdrek,ket,jenis,nilai,nocabang,namacabang
1371,212.002,Titipan SP,47,350000,51,TK Kanisius Kudus
812,212.001,Titipan Dana Kesehatan,35,119445,51,TK Kanisius Kudus
1385,211.003.20,Titipan Lain - lain,47,130000,51,TK Kanisius Kudus
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,24569862,52,SD Kanisius Kudus
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,4406330,52,SD Kanisius Kudus
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6350069,52,SD Kanisius Kudus
1362,5.1.1.01,Iuran Pensiun Yadapen,36,840433,52,SD Kanisius Kudus
1348,5.1.1.02,Iuran BPJS Kesehatan,36,798482,52,SD Kanisius Kudus
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,1057670,52,SD Kanisius Kudus
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,498903,52,SD Kanisius Kudus
816,211.007,Titipan Iuran YADAPEN,35,486572,52,SD Kanisius Kudus
818,211.009,Titipan Dana BPJS Kesehatan,35,199622,52,SD Kanisius Kudus
812,212.001,Titipan Dana Kesehatan,17,550200,52,SD Kanisius Kudus
815,211.006,Titipan Dana Sosial (IDS),35,75000,52,SD Kanisius Kudus
1371,212.002,Titipan SP,47,2050000,52,SD Kanisius Kudus
812,212.001,Titipan Dana Kesehatan,35,737364,52,SD Kanisius Kudus
1377,212.003,Titipan Tabungan Tangkas ,47,100000,52,SD Kanisius Kudus
1385,211.003.20,Titipan Lain - lain,47,1685500,52,SD Kanisius Kudus
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,2535639,53,TK Kanisius Jepara
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1600000,53,TK Kanisius Jepara
1362,5.1.1.01,Iuran Pensiun Yadapen,36,78493,53,TK Kanisius Jepara
1348,5.1.1.02,Iuran BPJS Kesehatan,36,98037,53,TK Kanisius Jepara
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,103919,53,TK Kanisius Jepara
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,49018,53,TK Kanisius Jepara
816,211.007,Titipan Iuran YADAPEN,35,45444,53,TK Kanisius Jepara
818,211.009,Titipan Dana BPJS Kesehatan,35,24509,53,TK Kanisius Jepara
815,211.006,Titipan Dana Sosial (IDS),35,10000,53,TK Kanisius Jepara
812,212.001,Titipan Dana Kesehatan,35,61968,53,TK Kanisius Jepara
1377,212.003,Titipan Tabungan Tangkas ,47,50000,53,TK Kanisius Jepara
1385,211.003.20,Titipan Lain - lain,47,65000,53,TK Kanisius Jepara
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,8397684,54,SD Kanisius Jepara
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6400009,54,SD Kanisius Jepara
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,54,SD Kanisius Jepara
1362,5.1.1.01,Iuran Pensiun Yadapen,36,260094,54,SD Kanisius Jepara
1348,5.1.1.02,Iuran BPJS Kesehatan,36,196074,54,SD Kanisius Jepara
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,311757,54,SD Kanisius Jepara
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,147054,54,SD Kanisius Jepara
816,211.007,Titipan Iuran YADAPEN,35,150583,54,SD Kanisius Jepara
818,211.009,Titipan Dana BPJS Kesehatan,35,49018,54,SD Kanisius Jepara
815,211.006,Titipan Dana Sosial (IDS),35,40000,54,SD Kanisius Jepara
1371,212.002,Titipan SP,47,2380000,54,SD Kanisius Jepara
812,212.001,Titipan Dana Kesehatan,35,205338,54,SD Kanisius Jepara
1385,211.003.20,Titipan Lain - lain,47,295000,54,SD Kanisius Jepara
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,5016638,55,TK Kanisius Pati
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,3000000,55,TK Kanisius Pati
1362,5.1.1.01,Iuran Pensiun Yadapen,36,157947,55,TK Kanisius Pati
1348,5.1.1.02,Iuran BPJS Kesehatan,36,175200,55,TK Kanisius Pati
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,185712,55,TK Kanisius Pati
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,87600,55,TK Kanisius Pati
816,211.007,Titipan Iuran YADAPEN,35,91443,55,TK Kanisius Pati
818,211.009,Titipan Dana BPJS Kesehatan,35,43800,55,TK Kanisius Pati
815,211.006,Titipan Dana Sosial (IDS),35,20000,55,TK Kanisius Pati
812,212.001,Titipan Dana Kesehatan,35,124695,55,TK Kanisius Pati
1377,212.003,Titipan Tabungan Tangkas ,47,150000,55,TK Kanisius Pati
1385,211.003.20,Titipan Lain - lain,47,130000,55,TK Kanisius Pati
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,34568672,56,SD Kanisius Pati
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2183350,56,SD Kanisius Pati
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1600000,56,SD Kanisius Pati
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1400000,56,SD Kanisius Pati
1362,5.1.1.01,Iuran Pensiun Yadapen,36,1180526,56,SD Kanisius Pati
1348,5.1.1.02,Iuran BPJS Kesehatan,36,923033,56,SD Kanisius Pati
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,1207128,56,SD Kanisius Pati
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,569400,56,SD Kanisius Pati
816,211.007,Titipan Iuran YADAPEN,35,683469,56,SD Kanisius Pati
818,211.009,Titipan Dana BPJS Kesehatan,35,230758,56,SD Kanisius Pati
815,211.006,Titipan Dana Sosial (IDS),35,75000,56,SD Kanisius Pati
1371,212.002,Titipan SP,47,4766700,56,SD Kanisius Pati
812,212.001,Titipan Dana Kesehatan,35,931995,56,SD Kanisius Pati
817,211.008,Titipan Top Up Yadapen,35,700000,56,SD Kanisius Pati
1377,212.003,Titipan Tabungan Tangkas ,47,500000,56,SD Kanisius Pati
1377,212.003,Titipan Tabungan Tangkas ,17,37600000,56,SD Kanisius Pati
1385,211.003.20,Titipan Lain - lain,47,815000,56,SD Kanisius Pati
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,26871420,57,SMP Kanisius Kudus
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,6621000,57,SMP Kanisius Kudus
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,57,SMP Kanisius Kudus
1362,5.1.1.01,Iuran Pensiun Yadapen,36,840604,57,SMP Kanisius Kudus
1348,5.1.1.02,Iuran BPJS Kesehatan,36,824686,57,SMP Kanisius Kudus
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,837702,57,SMP Kanisius Kudus
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,395143,57,SMP Kanisius Kudus
816,211.007,Titipan Iuran YADAPEN,35,486671,57,SMP Kanisius Kudus
818,211.009,Titipan Dana BPJS Kesehatan,35,206172,57,SMP Kanisius Kudus
815,211.006,Titipan Dana Sosial (IDS),35,65000,57,SMP Kanisius Kudus
1371,212.002,Titipan SP,47,2647100,57,SMP Kanisius Kudus
812,212.001,Titipan Dana Kesehatan,35,663634,57,SMP Kanisius Kudus
817,211.008,Titipan Top Up Yadapen,35,400000,57,SMP Kanisius Kudus
1377,212.003,Titipan Tabungan Tangkas ,47,350000,57,SMP Kanisius Kudus
1385,211.003.20,Titipan Lain - lain,47,100000,57,SMP Kanisius Kudus
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,19824684,58,SMA Kanisius Kudus
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1739200,58,SMA Kanisius Kudus
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,5140000,58,SMA Kanisius Kudus
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,58,SMA Kanisius Kudus
1362,5.1.1.01,Iuran Pensiun Yadapen,36,662972,58,SMA Kanisius Kudus
1348,5.1.1.02,Iuran BPJS Kesehatan,36,617960,58,SMA Kanisius Kudus
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,747012,58,SMA Kanisius Kudus
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,352366,58,SMA Kanisius Kudus
816,211.007,Titipan Iuran YADAPEN,35,383829,58,SMA Kanisius Kudus
818,211.009,Titipan Dana BPJS Kesehatan,35,154491,58,SMA Kanisius Kudus
815,211.006,Titipan Dana Sosial (IDS),35,55000,58,SMA Kanisius Kudus
1371,212.002,Titipan SP,47,1750000,58,SMA Kanisius Kudus
812,212.001,Titipan Dana Kesehatan,35,523398,58,SMA Kanisius Kudus
817,211.008,Titipan Top Up Yadapen,35,350000,58,SMA Kanisius Kudus
1385,211.003.20,Titipan Lain - lain,47,490000,58,SMA Kanisius Kudus
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,17507917,59,SMP Kanisius Pati
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,4970000,59,SMP Kanisius Pati
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1400000,59,SMP Kanisius Pati
1362,5.1.1.01,Iuran Pensiun Yadapen,36,530942,59,SMP Kanisius Pati
1348,5.1.1.02,Iuran BPJS Kesehatan,36,360640,59,SMP Kanisius Pati
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,557136,59,SMP Kanisius Pati
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,262800,59,SMP Kanisius Pati
816,211.007,Titipan Iuran YADAPEN,35,307392,59,SMP Kanisius Pati
818,211.009,Titipan Dana BPJS Kesehatan,35,90160,59,SMP Kanisius Pati
812,212.001,Titipan Dana Kesehatan,17,568200,59,SMP Kanisius Pati
815,211.006,Titipan Dana Sosial (IDS),35,50000,59,SMP Kanisius Pati
812,212.001,Titipan Dana Kesehatan,35,419165,59,SMP Kanisius Pati
817,211.008,Titipan Top Up Yadapen,35,50000,59,SMP Kanisius Pati
1377,212.003,Titipan Tabungan Tangkas ,47,150000,59,SMP Kanisius Pati
1385,211.003.20,Titipan Lain - lain,47,490000,59,SMP Kanisius Pati
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,22869800,60,SMA Kanisius Pati
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,3309388,60,SMA Kanisius Pati
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,1720000,60,SMA Kanisius Pati
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,60,SMA Kanisius Pati
1362,5.1.1.01,Iuran Pensiun Yadapen,36,829677,60,SMA Kanisius Pati
1348,5.1.1.02,Iuran BPJS Kesehatan,36,789736,60,SMA Kanisius Pati
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,742848,60,SMA Kanisius Pati
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,350400,60,SMA Kanisius Pati
816,211.007,Titipan Iuran YADAPEN,35,480347,60,SMA Kanisius Pati
818,211.009,Titipan Dana BPJS Kesehatan,35,197434,60,SMA Kanisius Pati
815,211.006,Titipan Dana Sosial (IDS),35,50000,60,SMA Kanisius Pati
1371,212.002,Titipan SP,47,2571700,60,SMA Kanisius Pati
812,212.001,Titipan Dana Kesehatan,35,655007,60,SMA Kanisius Pati
1377,212.003,Titipan Tabungan Tangkas ,47,350000,60,SMA Kanisius Pati
1385,211.003.20,Titipan Lain - lain,47,555000,60,SMA Kanisius Pati
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,9421858,61,SMP Kanisius Juwana
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,1927200,61,SMP Kanisius Juwana
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,8425000,61,SMP Kanisius Juwana
868,5.1.2.04,Gaji Karyawan Tidak Tetap Yayasan,16,1300000,61,SMP Kanisius Juwana
1362,5.1.1.01,Iuran Pensiun Yadapen,36,352990,61,SMP Kanisius Juwana
1348,5.1.1.02,Iuran BPJS Kesehatan,36,295668,61,SMP Kanisius Juwana
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,371424,61,SMP Kanisius Juwana
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,175200,61,SMP Kanisius Juwana
816,211.007,Titipan Iuran YADAPEN,35,204365,61,SMP Kanisius Juwana
818,211.009,Titipan Dana BPJS Kesehatan,35,73917,61,SMP Kanisius Juwana
815,211.006,Titipan Dana Sosial (IDS),35,50000,61,SMP Kanisius Juwana
1371,212.002,Titipan SP,47,1271300,61,SMP Kanisius Juwana
1371,212.002,Titipan SP,17,2134500,61,SMP Kanisius Juwana
812,212.001,Titipan Dana Kesehatan,35,278676,61,SMP Kanisius Juwana
817,211.008,Titipan Top Up Yadapen,35,300000,61,SMP Kanisius Juwana
1385,211.003.20,Titipan Lain - lain,47,295000,61,SMP Kanisius Juwana
865,5.1.2.01,Gaji Guru Tetap Yayasan,16,8423589,188,SD Kanisius Girisonta
866,5.1.2.02,Gaji Karyawan Tetap Yayasan,16,2152798,188,SD Kanisius Girisonta
867,5.1.2.03,Gaji Guru Tidak Tetap Yayasan,16,7950023,188,SD Kanisius Girisonta
1362,5.1.1.01,Iuran Pensiun Yadapen,36,329882,188,SD Kanisius Girisonta
1348,5.1.1.02,Iuran BPJS Kesehatan,36,542922,188,SD Kanisius Girisonta
1363,5.1.1.03,Iuran BPJS Tenaga Kerja,36,433661,188,SD Kanisius Girisonta
809,211.001,Titipan Dana BPJS Ketenagakerjaan,35,204558,188,SD Kanisius Girisonta
816,211.007,Titipan Iuran YADAPEN,35,190987,188,SD Kanisius Girisonta
818,211.009,Titipan Dana BPJS Kesehatan,35,135732,188,SD Kanisius Girisonta
815,211.006,Titipan Dana Sosial (IDS),35,45000,188,SD Kanisius Girisonta
1371,212.002,Titipan SP,47,2258300,188,SD Kanisius Girisonta
812,212.001,Titipan Dana Kesehatan,35,260433,188,SD Kanisius Girisonta
817,211.008,Titipan Top Up Yadapen,35,100000,188,SD Kanisius Girisonta
1377,212.003,Titipan Tabungan Tangkas ,47,100000,188,SD Kanisius Girisonta
1385,211.003.20,Titipan Lain - lain,47,360000,188,SD Kanisius Girisonta

